Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Count
103517,<0,6,critical account/other credits existing(not at this bank),car (new),1361,<1000,< 1 year,2,male : single, none,4,0<=100001,40,none,own,1,unskilled - resident,2,none,no,0,1
103518,NA,36,critical account/other credits existing(not at this bank),furniture/equipment,7127,<1000,< 1 year,2,female : divorced/separated/married, none,4,0<=100002,23,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103519,<0,6,existing credits paid back duly till now,car (new),1203,1000 <= 5000,>= 7 years,3,male : single, none,2,0<=100002,43,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103520,NA,6,critical account/other credits existing(not at this bank),radio/television,700,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100004,36,none,for free,2,skilled employee / official,1,none,yes,0,1
103521,NA,24,critical account/other credits existing(not at this bank),repairs,5507,<1000,>= 7 years,3,male : single, none,4,0<=100004,44,none,for free,2,skilled employee / official,1,none,yes,0,1
103522,<0,18,existing credits paid back duly till now,radio/television,3190,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,2,0<=100001,24,none,own,1,skilled employee / official,1,none,yes,1,1
103523,<0,48, no credits taken/all credits paid back duly,furniture/equipment,7119,<1000,1 < = < 4 years,3,male : single, none,4,0<=100004,53,none,for free,2,skilled employee / official,2,none,yes,1,1
103524,NA,24,existing credits paid back duly till now,car (used),3488,1000 <= 5000,4 < = < 7 years,3,female : divorced/separated/married, none,4,0<=100003,23,none,own,1,skilled employee / official,1,none,yes,0,1
103525,0<=10000,18,existing credits paid back duly till now,radio/television,1113,<1000,1 < = < 4 years,4,female : divorced/separated/married,guarantor,4,0<=100001,26,none,own,1,unskilled - resident,2,none,yes,0,1
103526,0<=10000,26,existing credits paid back duly till now,car (used),7966,<1000,< 1 year,2,male : single, none,3,0<=100003,30,none,own,2,skilled employee / official,1,none,yes,0,1
103527,NA,15,critical account/other credits existing(not at this bank),education,1532,1000 <= 5000,1 < = < 4 years,4,female : divorced/separated/married, none,3,0<=100003,31,none,own,1,skilled employee / official,1,none,yes,0,1
103528,NA,4,critical account/other credits existing(not at this bank),radio/television,1503,<1000,4 < = < 7 years,2,male : single, none,1,0<=100001,42,none,own,2,unskilled - resident,2,none,yes,0,1
103529,<0,36,existing credits paid back duly till now,radio/television,2302,<1000,1 < = < 4 years,4,male : divorced/separated, none,4,0<=100003,31,none,rent,1,skilled employee / official,1,none,yes,1,1
103530,<0,6,existing credits paid back duly till now,car (new),662,<1000,< 1 year,3,male : single, none,4,0<=100001,41,none,own,1,unskilled - resident,2,yes; registered under the customer�s name,yes,0,1
103531,0<=10000,36,existing credits paid back duly till now,education,2273,<1000,4 < = < 7 years,3,male : single, none,1,0<=100003,32,none,own,2,skilled employee / official,2,none,yes,0,1
103532,0<=10000,15,existing credits paid back duly till now,car (new),2631,1000 <= 5000,1 < = < 4 years,2,female : divorced/separated/married, none,4,0<=100003,28,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103533,NA,12,delay in paying off in the past,car (used),1503,<1000,1 < = < 4 years,4,male : married/widowed, none,4,0<=100001,41,none,rent,1,skilled employee / official,1,none,yes,0,1
103534,NA,24,existing credits paid back duly till now,radio/television,1311,1000 <= 5000,4 < = < 7 years,4,male : married/widowed, none,3,0<=100002,26,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103535,NA,24,existing credits paid back duly till now,radio/television,3105,unknown/ no savings account,< 1 year,4,male : single, none,2,0<=100003,25,none,own,2,skilled employee / official,1,none,yes,0,1
103536,> 10000,21,critical account/other credits existing(not at this bank),education,2319,<1000,< 1 year,2,male : divorced/separated, none,1,0<=100003,33,none,rent,1,skilled employee / official,1,none,yes,1,1
103537,<0,6,existing credits paid back duly till now,car (new),1374,unknown/ no savings account, unemployed,4,female : divorced/separated/married, none,3,0<=100002,75,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103538,0<=10000,18,critical account/other credits existing(not at this bank),furniture/equipment,3612,<1000,>= 7 years,3,female : divorced/separated/married, none,4,0<=100002,37,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103539,<0,48,existing credits paid back duly till now,car (new),7763,<1000,>= 7 years,4,male : single, none,4,0<=100004,42,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,1
103540,> 10000,18,existing credits paid back duly till now,furniture/equipment,3049,<1000,< 1 year,1,female : divorced/separated/married, none,1,0<=100002,45,stores,own,1,unskilled - resident,1,none,yes,0,1
103541,0<=10000,12,existing credits paid back duly till now,radio/television,1534,<1000,< 1 year,1,male : married/widowed, none,1,0<=100001,23,none,rent,1,skilled employee / official,1,none,yes,1,1
103542,NA,24,delay in paying off in the past,car (new),2032,<1000,>= 7 years,4,male : single, none,4,0<=100004,60,none,for free,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103543,<0,30,existing credits paid back duly till now,furniture/equipment,6350,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100002,31,none,own,1,skilled employee / official,1,none,yes,1,1
103544,> 10000,18,existing credits paid back duly till now,furniture/equipment,2864,<1000,1 < = < 4 years,2,male : single, none,1,0<=100001,34,none,own,1,unskilled - resident,2,none,yes,1,1
103545,NA,12,critical account/other credits existing(not at this bank),car (new),1255,<1000,>= 7 years,4,male : single, none,4,0<=100001,61,none,own,2,unskilled - resident,1,none,yes,0,1
103546,<0,24,delay in paying off in the past,car (new),1333,<1000, unemployed,4,male : single, none,2,0<=100001,43,none,for free,2,skilled employee / official,2,none,yes,1,1
103547,NA,24,critical account/other credits existing(not at this bank),car (new),2022,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,4,0<=100003,37,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103548,NA,24,existing credits paid back duly till now,radio/television,1552,<1000,4 < = < 7 years,3,male : single, none,1,0<=100003,32,bank,own,1,skilled employee / official,2,none,yes,0,1
103549,<0,12,all credits at this bank paid back duly ,radio/television,626,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,4,0<=100001,24,bank,own,1,unskilled - resident,1,none,yes,1,1
103550,NA,48,critical account/other credits existing(not at this bank),car (used),8858,unknown/ no savings account,4 < = < 7 years,2,male : single, none,1,0<=100004,35,none,for free,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103551,NA,12,critical account/other credits existing(not at this bank),repairs,996,unknown/ no savings account,4 < = < 7 years,4,female : divorced/separated/married, none,4,0<=100001,23,none,own,2,skilled employee / official,1,none,yes,0,1
103552,NA,6,all credits at this bank paid back duly ,radio/television,1750,5000 <= 10000,>= 7 years,2,male : single, none,4,0<=100002,45,bank,own,1,unskilled - resident,2,none,yes,0,1
103553,<0,48,existing credits paid back duly till now,radio/television,6999,<1000,4 < = < 7 years,1,male : married/widowed,guarantor,1,0<=100001,34,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103554,0<=10000,12,critical account/other credits existing(not at this bank),car (new),1995,1000 <= 5000,< 1 year,4,male : single, none,1,0<=100003,27,none,own,1,skilled employee / official,1,none,yes,0,1
103555,0<=10000,9,existing credits paid back duly till now,education,1199,<1000,4 < = < 7 years,4,female : divorced/separated/married, none,4,0<=100002,67,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103556,0<=10000,12,existing credits paid back duly till now,radio/television,1331,<1000,< 1 year,2,male : single, none,1,0<=100003,22,stores,own,1,skilled employee / official,1,none,yes,1,1
103557,0<=10000,18, no credits taken/all credits paid back duly,car (new),2278,1000 <= 5000,< 1 year,3,female : divorced/separated/married, none,3,0<=100003,28,none,own,2,skilled employee / official,1,none,yes,1,1
103558,NA,21, no credits taken/all credits paid back duly,car (new),5003,unknown/ no savings account,1 < = < 4 years,1,female : divorced/separated/married, none,4,0<=100002,29,bank,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103559,<0,24,all credits at this bank paid back duly ,furniture/equipment,3552,<1000,4 < = < 7 years,3,male : single, none,4,0<=100003,27,bank,own,1,skilled employee / official,1,none,yes,1,1
103560,0<=10000,18,critical account/other credits existing(not at this bank),furniture/equipment,1928,<1000,< 1 year,2,male : single, none,2,0<=100001,31,none,own,2,unskilled - resident,1,none,yes,1,1
103561,<0,24,existing credits paid back duly till now,car (used),2964,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100004,49,bank,for free,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103562,<0,24,all credits at this bank paid back duly ,radio/television,1546,<1000,4 < = < 7 years,4,male : single,guarantor,4,0<=100003,24,bank,rent,1,unskilled - resident,1,none,yes,1,1
103563,> 10000,6,delay in paying off in the past,radio/television,683,<1000,< 1 year,2,female : divorced/separated/married, none,1,0<=100002,29,bank,own,1,skilled employee / official,1,none,yes,0,1
103564,0<=10000,36,existing credits paid back duly till now,car (new),12389,unknown/ no savings account,1 < = < 4 years,1,male : single, none,4,0<=100004,37,none,for free,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103565,0<=10000,24,delay in paying off in the past,business,4712,unknown/ no savings account,1 < = < 4 years,4,male : single, none,2,0<=100002,37,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103566,0<=10000,24,delay in paying off in the past,radio/television,1553,1000 <= 5000,4 < = < 7 years,3,female : divorced/separated/married, none,2,0<=100002,23,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103567,<0,12,existing credits paid back duly till now,car (new),1372,<1000,4 < = < 7 years,2,male : divorced/separated, none,3,0<=100003,36,none,own,1,skilled employee / official,1,none,yes,1,1
103568,NA,24,critical account/other credits existing(not at this bank),radio/television,2578,>= 10000,>= 7 years,2,male : single, none,2,0<=100003,34,none,own,1,skilled employee / official,1,none,yes,0,1
103569,0<=10000,48,existing credits paid back duly till now,radio/television,3979,unknown/ no savings account,4 < = < 7 years,4,male : single, none,1,0<=100003,41,none,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103570,<0,48,existing credits paid back duly till now,radio/television,6758,<1000,1 < = < 4 years,3,female : divorced/separated/married, none,2,0<=100003,31,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103571,<0,24,existing credits paid back duly till now,furniture/equipment,3234,<1000,< 1 year,4,female : divorced/separated/married, none,4,0<=100001,23,none,rent,1,unskilled - resident,1,yes; registered under the customer�s name,yes,1,1
103572,NA,30,critical account/other credits existing(not at this bank),radio/television,5954,<1000,4 < = < 7 years,3,male : single,co-applicant,2,0<=100003,38,none,own,1,skilled employee / official,1,none,yes,0,1
103573,NA,24,existing credits paid back duly till now,car (used),5433,unknown/ no savings account, unemployed,2,female : divorced/separated/married, none,4,0<=100002,26,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103574,<0,15,existing credits paid back duly till now,business,806,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,4,0<=100002,22,none,own,1,unskilled - resident,1,none,yes,0,1
103575,0<=10000,9,existing credits paid back duly till now,radio/television,1082,<1000,>= 7 years,4,male : single, none,4,0<=100003,27,none,own,2,unskilled - resident,1,none,yes,0,1
103576,NA,15,critical account/other credits existing(not at this bank),furniture/equipment,2788,<1000,4 < = < 7 years,2,female : divorced/separated/married,co-applicant,3,0<=100003,24,bank,own,2,skilled employee / official,1,none,yes,0,1
103577,0<=10000,12,existing credits paid back duly till now,radio/television,2930,<1000,4 < = < 7 years,2,female : divorced/separated/married, none,1,0<=100001,27,none,own,1,skilled employee / official,1,none,yes,0,1
103578,NA,24,critical account/other credits existing(not at this bank),education,1927,unknown/ no savings account,1 < = < 4 years,3,female : divorced/separated/married, none,2,0<=100003,33,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103579,0<=10000,36,critical account/other credits existing(not at this bank),car (new),2820,<1000,< 1 year,4,male : divorced/separated, none,4,0<=100003,27,none,own,2,skilled employee / official,1,none,yes,1,1
103580,NA,24,existing credits paid back duly till now,retraining,937,<1000,< 1 year,4,male : married/widowed, none,3,0<=100003,27,none,own,2,unskilled - resident,1,none,yes,0,1
103581,0<=10000,18,critical account/other credits existing(not at this bank),car (new),1056,<1000,>= 7 years,3,male : single,guarantor,3,0<=100001,30,bank,own,2,skilled employee / official,1,none,yes,1,1
103582,0<=10000,12,critical account/other credits existing(not at this bank),car (new),3124,<1000,< 1 year,1,male : single, none,3,0<=100001,49,bank,own,2,unskilled - resident,2,none,yes,0,1
103583,NA,9,existing credits paid back duly till now,furniture/equipment,1388,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,2,0<=100001,26,none,rent,1,skilled employee / official,1,none,yes,0,1
103584,0<=10000,36,existing credits paid back duly till now,repairs,2384,<1000,< 1 year,4,male : single, none,1,0<=100004,33,none,rent,1,unskilled - resident,1,none,yes,1,1
103585,NA,12,existing credits paid back duly till now,car (new),2133,unknown/ no savings account,>= 7 years,4,female : divorced/separated/married, none,4,0<=100004,52,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103586,<0,18,existing credits paid back duly till now,furniture/equipment,2039,<1000,1 < = < 4 years,1,female : divorced/separated/married, none,4,0<=100001,20,bank,rent,1,skilled employee / official,1,none,yes,1,1
103587,<0,9,critical account/other credits existing(not at this bank),car (new),2799,<1000,1 < = < 4 years,2,male : single, none,2,0<=100001,36,none,rent,2,skilled employee / official,2,none,yes,0,1
103588,<0,12,existing credits paid back duly till now,furniture/equipment,1289,<1000,1 < = < 4 years,4,male : single,guarantor,1,0<=100002,21,none,own,1,unskilled - resident,1,none,yes,0,1
103589,<0,18,existing credits paid back duly till now,domestic appliances,1217,<1000,1 < = < 4 years,4,male : married/widowed, none,3,0<=100001,47,none,own,1,unskilled - resident,1,yes; registered under the customer�s name,yes,1,1
103590,<0,12,critical account/other credits existing(not at this bank),furniture/equipment,2246,<1000,>= 7 years,3,male : single, none,3,0<=100002,60,none,own,2,skilled employee / official,1,none,yes,1,1
103591,<0,12,critical account/other credits existing(not at this bank),radio/television,385,<1000,4 < = < 7 years,4,female : divorced/separated/married, none,3,0<=100001,58,none,own,4,unskilled - resident,1,yes; registered under the customer�s name,yes,0,1
103592,0<=10000,24,delay in paying off in the past,car (new),1965,unknown/ no savings account,1 < = < 4 years,4,female : divorced/separated/married, none,4,0<=100003,42,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103593,NA,21,existing credits paid back duly till now,business,1572,>= 10000,>= 7 years,4,female : divorced/separated/married, none,4,0<=100001,36,bank,own,1,unskilled - resident,1,none,yes,0,1
103594,0<=10000,24,existing credits paid back duly till now,car (new),2718,<1000,1 < = < 4 years,3,female : divorced/separated/married, none,4,0<=100002,20,none,rent,1,unskilled - resident,1,yes; registered under the customer�s name,yes,1,1
103595,<0,24,all credits at this bank paid back duly ,car (used)0,1358,unknown/ no savings account,>= 7 years,4,male : single, none,3,0<=100003,40,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
103596,0<=10000,6,all credits at this bank paid back duly ,car (new),931,1000 <= 5000,< 1 year,1,female : divorced/separated/married, none,1,0<=100002,32,stores,own,1,unskilled - resident,1,none,yes,1,1
103597,<0,24,existing credits paid back duly till now,car (new),1442,<1000,4 < = < 7 years,4,female : divorced/separated/married, none,4,0<=100003,23,none,rent,2,skilled employee / official,1,none,yes,1,1
103598,0<=10000,24, no credits taken/all credits paid back duly,business,4241,<1000,1 < = < 4 years,1,male : single, none,4,0<=100001,36,none,own,3,unskilled - resident,1,yes; registered under the customer�s name,yes,1,1
103599,NA,18,critical account/other credits existing(not at this bank),car (new),2775,<1000,4 < = < 7 years,2,male : single, none,2,0<=100002,31,bank,own,2,skilled employee / official,1,none,yes,1,1
103600,NA,24,delay in paying off in the past,business,3863,<1000,1 < = < 4 years,1,male : single, none,2,0<=100004,32,none,for free,1,skilled employee / official,1,none,yes,0,1
103601,0<=10000,7,existing credits paid back duly till now,radio/television,2329,<1000,< 1 year,1,female : divorced/separated/married,guarantor,1,0<=100001,45,none,own,1,skilled employee / official,1,none,yes,0,1
103602,0<=10000,9,existing credits paid back duly till now,furniture/equipment,918,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,1,0<=100002,30,none,own,1,skilled employee / official,1,none,yes,1,1
103603,0<=10000,24,all credits at this bank paid back duly ,education,1837,<1000,4 < = < 7 years,4,female : divorced/separated/married, none,4,0<=100004,34,bank,for free,1,unskilled - resident,1,none,yes,1,1
103604,NA,36,existing credits paid back duly till now,furniture/equipment,3349,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,2,0<=100003,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
103605,> 10000,10,existing credits paid back duly till now,furniture/equipment,1275,<1000,< 1 year,4,female : divorced/separated/married, none,2,0<=100002,23,none,own,1,skilled employee / official,1,none,yes,0,1
103606,<0,24,all credits at this bank paid back duly ,furniture/equipment,2828,5000 <= 10000,1 < = < 4 years,4,male : single, none,4,0<=100001,22,stores,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103607,NA,24,critical account/other credits existing(not at this bank),business,4526,<1000,1 < = < 4 years,3,male : single, none,2,0<=100001,74,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103608,0<=10000,36,existing credits paid back duly till now,radio/television,2671,1000 <= 5000,1 < = < 4 years,4,female : divorced/separated/married,co-applicant,4,0<=100004,50,none,for free,1,skilled employee / official,1,none,yes,1,1
103609,NA,18,existing credits paid back duly till now,radio/television,2051,<1000,< 1 year,4,male : single, none,1,0<=100001,33,none,own,1,skilled employee / official,1,none,yes,0,1
103610,NA,15,existing credits paid back duly till now,car (used),1300,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100004,45,bank,for free,1,skilled employee / official,2,none,yes,0,1
103611,<0,12,existing credits paid back duly till now,domestic appliances,741,1000 <= 5000, unemployed,4,female : divorced/separated/married, none,3,0<=100002,22,none,own,1,skilled employee / official,1,none,yes,1,1
103612,> 10000,10,existing credits paid back duly till now,car (new),1240,1000 <= 5000,>= 7 years,1,female : divorced/separated/married, none,4,0<=100004,48,none,for free,1,unskilled - resident,2,none,yes,1,1
103613,<0,21,existing credits paid back duly till now,radio/television,3357,>= 10000,< 1 year,4,female : divorced/separated/married, none,2,0<=100003,29,bank,own,1,skilled employee / official,1,none,yes,0,1
103614,<0,24,all credits at this bank paid back duly ,car (used),3632,<1000,1 < = < 4 years,1,female : divorced/separated/married,guarantor,4,0<=100003,22,bank,rent,1,skilled employee / official,1,none,no,0,1
103615,NA,18,delay in paying off in the past,furniture/equipment,1808,<1000,4 < = < 7 years,4,female : divorced/separated/married, none,1,0<=100001,22,none,own,1,skilled employee / official,1,none,yes,1,1
103616,0<=10000,48, no credits taken/all credits paid back duly,business,12204,unknown/ no savings account,1 < = < 4 years,2,male : single, none,2,0<=100003,48,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103617,0<=10000,60,delay in paying off in the past,radio/television,9157,unknown/ no savings account,1 < = < 4 years,2,male : single, none,2,0<=100004,27,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0,1
103618,<0,6,critical account/other credits existing(not at this bank),car (new),3676,<1000,1 < = < 4 years,1,male : single, none,3,0<=100001,37,none,rent,3,skilled employee / official,2,none,yes,0,1
103619,0<=10000,30,existing credits paid back duly till now,furniture/equipment,3441,1000 <= 5000,1 < = < 4 years,2,female : divorced/separated/married,co-applicant,4,0<=100003,21,none,rent,1,skilled employee / official,1,none,yes,1,1
103620,NA,12,existing credits paid back duly till now,car (new),640,<1000,1 < = < 4 years,4,male : divorced/separated, none,2,0<=100001,49,none,own,1,unskilled - resident,1,none,yes,0,1
103621,0<=10000,21,critical account/other credits existing(not at this bank),business,3652,<1000,4 < = < 7 years,2,male : single, none,3,0<=100002,27,none,own,2,skilled employee / official,1,none,yes,0,1
103622,NA,18,critical account/other credits existing(not at this bank),car (new),1530,<1000,1 < = < 4 years,3,male : single, none,2,0<=100002,32,bank,own,2,skilled employee / official,1,none,yes,1,1
103623,NA,48,existing credits paid back duly till now,business,3914,unknown/ no savings account,1 < = < 4 years,4,male : divorced/separated, none,2,0<=100001,38,bank,own,1,skilled employee / official,1,none,yes,1,1
103624,<0,12,existing credits paid back duly till now,furniture/equipment,1858,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100003,22,none,rent,1,skilled employee / official,1,none,yes,0,1
103625,<0,18,existing credits paid back duly till now,radio/television,2600,<1000,1 < = < 4 years,4,male : single, none,4,0<=100004,65,none,for free,2,skilled employee / official,1,none,yes,1,1
103626,NA,15,existing credits paid back duly till now,radio/television,1979,unknown/ no savings account,>= 7 years,4,male : single, none,2,0<=100003,35,none,own,1,skilled employee / official,1,none,yes,0,1
103627,> 10000,6,existing credits paid back duly till now,furniture/equipment,2116,<1000,1 < = < 4 years,2,male : single, none,2,0<=100001,41,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103628,0<=10000,9,all credits at this bank paid back duly ,car (new),1437,1000 <= 5000,4 < = < 7 years,2,male : single, none,3,0<=100004,29,none,own,1,skilled employee / official,1,none,yes,1,1
103629,NA,42,critical account/other credits existing(not at this bank),furniture/equipment,4042,5000 <= 10000,1 < = < 4 years,4,male : single, none,4,0<=100001,36,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103630,NA,9,existing credits paid back duly till now,education,3832,unknown/ no savings account,>= 7 years,1,male : single, none,4,0<=100001,64,none,own,1,unskilled - resident,1,none,yes,0,1
103631,<0,24,existing credits paid back duly till now,radio/television,3660,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,4,0<=100003,28,none,own,1,skilled employee / official,1,none,yes,0,1
103632,<0,18,all credits at this bank paid back duly ,furniture/equipment,1553,<1000,1 < = < 4 years,4,male : single, none,3,0<=100003,44,bank,own,1,skilled employee / official,1,none,yes,1,1
103633,0<=10000,15,existing credits paid back duly till now,radio/television,1444,unknown/ no savings account,< 1 year,4,male : single, none,1,0<=100002,23,none,own,1,skilled employee / official,1,none,yes,0,1
103634,NA,9,existing credits paid back duly till now,furniture/equipment,1980,<1000,< 1 year,2,female : divorced/separated/married,co-applicant,2,0<=100003,19,none,rent,2,skilled employee / official,1,none,yes,1,1
103635,0<=10000,24,existing credits paid back duly till now,car (new),1355,<1000,< 1 year,3,female : divorced/separated/married, none,4,0<=100003,25,none,own,1,unskilled - resident,1,yes; registered under the customer�s name,yes,1,1
103636,NA,12,existing credits paid back duly till now,education,1393,<1000,>= 7 years,4,male : single, none,4,0<=100002,47,bank,own,3,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103637,NA,24,existing credits paid back duly till now,radio/television,1376,5000 <= 10000,4 < = < 7 years,4,female : divorced/separated/married, none,1,0<=100003,28,none,own,1,skilled employee / official,1,none,yes,0,1
103638,NA,60,delay in paying off in the past,radio/television,15653,<1000,4 < = < 7 years,2,male : single, none,4,0<=100003,21,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103639,NA,12,existing credits paid back duly till now,radio/television,1493,<1000,< 1 year,4,female : divorced/separated/married, none,3,0<=100003,34,none,own,1,skilled employee / official,2,none,yes,0,1
103640,<0,42,delay in paying off in the past,radio/television,4370,<1000,4 < = < 7 years,3,male : single, none,2,0<=100002,26,bank,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,1,1
103641,<0,18,existing credits paid back duly till now,education,750,<1000, unemployed,4,female : divorced/separated/married, none,1,0<=100001,27,none,own,1, unemployed/ unskilled - non-resident,1,none,yes,1,1
103642,0<=10000,15,existing credits paid back duly till now,repairs,1308,<1000,>= 7 years,4,male : single, none,4,0<=100003,38,none,own,2,unskilled - resident,1,none,yes,0,1
103643,NA,15,existing credits paid back duly till now,education,4623,1000 <= 5000,1 < = < 4 years,3,male : single, none,2,0<=100002,40,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
103644,NA,24,critical account/other credits existing(not at this bank),radio/television,1851,<1000,4 < = < 7 years,4,male : married/widowed,guarantor,2,0<=100003,33,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103645,<0,18,critical account/other credits existing(not at this bank),radio/television,1880,<1000,4 < = < 7 years,4,male : married/widowed, none,1,0<=100002,32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103646,NA,36,delay in paying off in the past,business,7980,unknown/ no savings account,< 1 year,4,male : single, none,4,0<=100003,27,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103647,<0,30, no credits taken/all credits paid back duly,furniture/equipment,4583,<1000,1 < = < 4 years,2,male : divorced/separated,guarantor,2,0<=100001,32,none,own,2,skilled employee / official,1,none,yes,0,1
103648,NA,12,existing credits paid back duly till now,car (new),1386,5000 <= 10000,1 < = < 4 years,2,female : divorced/separated/married, none,2,0<=100002,26,none,own,1,skilled employee / official,1,none,yes,1,1
103649,> 10000,24,existing credits paid back duly till now,car (new),947,<1000,4 < = < 7 years,4,male : single, none,3,0<=100004,38,bank,for free,1,skilled employee / official,2,none,yes,1,1
103650,<0,12,existing credits paid back duly till now,education,684,<1000,1 < = < 4 years,4,male : single, none,4,0<=100003,40,none,rent,1,unskilled - resident,2,none,yes,1,1
103651,<0,48,existing credits paid back duly till now,education,7476,<1000,4 < = < 7 years,4,male : single, none,1,0<=100004,50,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103652,0<=10000,12,existing credits paid back duly till now,furniture/equipment,1922,<1000,1 < = < 4 years,4,male : single, none,2,0<=100002,37,none,own,1,unskilled - resident,1,none,yes,1,1
103653,<0,24,existing credits paid back duly till now,car (new),2303,<1000,>= 7 years,4,male : single,co-applicant,1,0<=100001,45,none,own,1,skilled employee / official,1,none,yes,1,1
103654,0<=10000,36,delay in paying off in the past,car (new),8086,1000 <= 5000,>= 7 years,2,male : single, none,4,0<=100003,42,none,own,4,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
103655,NA,24,critical account/other credits existing(not at this bank),car (used),2346,<1000,4 < = < 7 years,4,male : single, none,3,0<=100003,35,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103656,<0,14,existing credits paid back duly till now,car (new),3973,<1000, unemployed,1,male : single, none,4,0<=100004,22,none,for free,1,skilled employee / official,1,none,yes,0,1
103657,0<=10000,12,existing credits paid back duly till now,car (new),888,<1000,>= 7 years,4,male : single, none,4,0<=100003,41,bank,own,1,unskilled - resident,2,none,yes,1,1
103658,NA,48,existing credits paid back duly till now,radio/television,10222,unknown/ no savings account,4 < = < 7 years,4,male : single, none,3,0<=100003,37,stores,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103659,0<=10000,30, no credits taken/all credits paid back duly,business,4221,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,1,0<=100003,28,none,own,2,skilled employee / official,1,none,yes,0,1
